,Full_Date,Date,Time,Hour,Temp_C,RH,VPD
27,2018-05-25 02:17:26,2018-05-25,02:17:26,2,25.92,76.008,0.8
28,2018-05-25 02:22:26,2018-05-25,02:22:26,2,25.895,76.09100000000001,0.8
29,2018-05-25 02:27:26,2018-05-25,02:27:26,2,25.895,76.12,0.8
30,2018-05-25 02:32:26,2018-05-25,02:32:26,2,25.774,75.218,0.82
31,2018-05-25 02:37:26,2018-05-25,02:37:26,2,25.968000000000004,74.96300000000001,0.84
32,2018-05-25 02:42:26,2018-05-25,02:42:26,2,26.09,75.046,0.84
33,2018-05-25 02:47:26,2018-05-25,02:47:26,2,26.09,74.87,0.85
34,2018-05-25 02:52:26,2018-05-25,02:52:26,2,26.09,74.399,0.86
35,2018-05-25 02:57:26,2018-05-25,02:57:26,2,25.944000000000003,74.665,0.85
36,2018-05-25 03:02:26,2018-05-25,03:02:26,3,25.944000000000003,74.4,0.86
37,2018-05-25 03:07:26,2018-05-25,03:07:26,3,25.822,74.935,0.83
38,2018-05-25 03:12:26,2018-05-25,03:12:26,3,25.968000000000004,74.081,0.87
39,2018-05-25 03:17:26,2018-05-25,03:17:26,3,26.066,74.336,0.87
40,2018-05-25 03:22:26,2018-05-25,03:22:26,3,25.846999999999998,73.822,0.87
41,2018-05-25 03:27:26,2018-05-25,03:27:26,3,25.968000000000004,74.346,0.86
42,2018-05-25 03:32:26,2018-05-25,03:32:26,3,26.139,74.703,0.86
43,2018-05-25 03:37:26,2018-05-25,03:37:26,3,25.944000000000003,74.988,0.84
44,2018-05-25 03:42:26,2018-05-25,03:42:26,3,26.115,74.786,0.85
45,2018-05-25 03:47:26,2018-05-25,03:47:26,3,26.139,74.232,0.87
46,2018-05-25 03:52:26,2018-05-25,03:52:26,3,26.237,74.957,0.85
47,2018-05-25 03:57:26,2018-05-25,03:57:26,3,25.944000000000003,76.976,0.77
48,2018-05-25 04:02:26,2018-05-25,04:02:26,4,25.944000000000003,76.363,0.79
49,2018-05-25 04:07:26,2018-05-25,04:07:26,4,26.017,75.676,0.82
50,2018-05-25 04:12:26,2018-05-25,04:12:26,4,25.993000000000002,75.085,0.84
51,2018-05-25 04:17:26,2018-05-25,04:17:26,4,26.115,73.52,0.9
52,2018-05-25 04:22:26,2018-05-25,04:22:26,4,26.115,73.52,0.9
53,2018-05-25 04:27:26,2018-05-25,04:27:26,4,26.188000000000002,72.854,0.92
54,2018-05-25 04:32:26,2018-05-25,04:32:26,4,26.139,72.223,0.94
55,2018-05-25 04:37:26,2018-05-25,04:37:26,4,26.188000000000002,72.884,0.92
56,2018-05-25 04:42:26,2018-05-25,04:42:26,4,26.066,73.097,0.91
57,2018-05-25 04:47:26,2018-05-25,04:47:26,4,26.261,72.779,0.93
58,2018-05-25 04:52:26,2018-05-25,04:52:26,4,26.188000000000002,75.124,0.84
59,2018-05-25 04:57:26,2018-05-25,04:57:26,4,25.92,75.15899999999999,0.83
60,2018-05-25 05:02:26,2018-05-25,05:02:26,5,26.115,74.845,0.85
61,2018-05-25 05:07:26,2018-05-25,05:07:26,5,26.041999999999998,75.388,0.83
62,2018-05-25 05:12:26,2018-05-25,05:12:26,5,26.163,75.031,0.85
63,2018-05-25 05:17:26,2018-05-25,05:17:26,5,26.017,73.295,0.9
64,2018-05-25 05:22:26,2018-05-25,05:22:26,5,25.579,75.385,0.81
65,2018-05-25 05:27:26,2018-05-25,05:27:26,5,25.433000000000003,74.036,0.84
66,2018-05-25 05:32:26,2018-05-25,05:32:26,5,25.506,75.34100000000001,0.8
67,2018-05-25 05:37:26,2018-05-25,05:37:26,5,25.336,76.154,0.77
68,2018-05-25 05:42:26,2018-05-25,05:42:26,5,24.875999999999998,78.612,0.67
69,2018-05-25 05:47:26,2018-05-25,05:47:26,5,24.875999999999998,78.468,0.68
70,2018-05-25 05:52:26,2018-05-25,05:52:26,5,24.851999999999997,78.001,0.69
71,2018-05-25 05:57:26,2018-05-25,05:57:26,5,24.151,74.285,0.77
72,2018-05-25 06:02:26,2018-05-25,06:02:26,6,22.278000000000002,78.675,0.57
73,2018-05-25 06:07:26,2018-05-25,06:07:26,6,21.131,82.809,0.43
74,2018-05-25 06:12:26,2018-05-25,06:12:26,6,20.225,83.417,0.39
75,2018-05-25 06:17:26,2018-05-25,06:17:26,6,19.725,85.462,0.33
76,2018-05-25 06:22:26,2018-05-25,06:22:26,6,19.797,79.571,0.47
77,2018-05-25 06:27:26,2018-05-25,06:27:26,6,20.011,80.49,0.46
78,2018-05-25 06:32:26,2018-05-25,06:32:26,6,20.13,78.737,0.5
79,2018-05-25 06:37:26,2018-05-25,06:37:26,6,20.273,77.403,0.54
80,2018-05-25 06:42:26,2018-05-25,06:42:26,6,20.487,76.476,0.57
81,2018-05-25 06:47:26,2018-05-25,06:47:26,6,20.678,75.309,0.6
82,2018-05-25 06:52:26,2018-05-25,06:52:26,6,21.561,75.63,0.63
83,2018-05-25 06:57:26,2018-05-25,06:57:26,6,21.416999999999998,75.4,0.63
84,2018-05-25 07:02:26,2018-05-25,07:02:26,7,21.25,75.568,0.62
85,2018-05-25 07:07:26,2018-05-25,07:07:26,7,21.226,74.322,0.65
86,2018-05-25 07:12:26,2018-05-25,07:12:26,7,21.059,74.953,0.62
87,2018-05-25 07:17:26,2018-05-25,07:17:26,7,20.845,76.97800000000001,0.57
88,2018-05-25 07:22:26,2018-05-25,07:22:26,7,20.845,74.968,0.62
89,2018-05-25 07:27:26,2018-05-25,07:27:26,7,20.749000000000002,74.488,0.62
90,2018-05-25 07:32:26,2018-05-25,07:32:26,7,20.678,76.314,0.58
91,2018-05-25 07:37:26,2018-05-25,07:37:26,7,20.535,75.568,0.59
92,2018-05-25 07:42:26,2018-05-25,07:42:26,7,20.416,76.547,0.56
93,2018-05-25 07:47:26,2018-05-25,07:47:26,7,20.344,75.501,0.58
94,2018-05-25 07:52:26,2018-05-25,07:52:26,7,20.320999999999998,76.642,0.56
95,2018-05-25 07:57:26,2018-05-25,07:57:26,7,20.273,79.559,0.49
96,2018-05-25 08:02:26,2018-05-25,08:02:26,8,20.297,78.885,0.5
97,2018-05-25 08:07:26,2018-05-25,08:07:26,8,20.416,78.172,0.52
98,2018-05-25 08:12:26,2018-05-25,08:12:26,8,20.654,77.51,0.55
99,2018-05-25 08:17:26,2018-05-25,08:17:26,8,20.869,76.811,0.57
100,2018-05-25 08:22:26,2018-05-25,08:22:26,8,21.226,79.535,0.52
101,2018-05-25 08:27:26,2018-05-25,08:27:26,8,21.776,79.509,0.53
102,2018-05-25 08:32:26,2018-05-25,08:32:26,8,22.326,75.089,0.67
103,2018-05-25 08:37:26,2018-05-25,08:37:26,8,22.636999999999997,75.672,0.67
104,2018-05-25 08:42:26,2018-05-25,08:42:26,8,23.021,75.807,0.68
105,2018-05-25 08:47:26,2018-05-25,08:47:26,8,23.093000000000004,73.202,0.76
106,2018-05-25 08:52:26,2018-05-25,08:52:26,8,23.405,68.24,0.91
107,2018-05-25 08:57:26,2018-05-25,08:57:26,8,23.693,69.691,0.89
108,2018-05-25 09:02:26,2018-05-25,09:02:26,9,23.741999999999997,69.492,0.9
109,2018-05-25 09:07:26,2018-05-25,09:07:26,9,23.814,69.564,0.9
110,2018-05-25 09:12:26,2018-05-25,09:12:26,9,23.429000000000002,69.88,0.87
111,2018-05-25 09:17:26,2018-05-25,09:17:26,9,23.165,75.488,0.69
112,2018-05-25 09:22:26,2018-05-25,09:22:26,9,22.949,72.765,0.76
113,2018-05-25 09:27:26,2018-05-25,09:27:26,9,23.453000000000003,74.79,0.73
114,2018-05-25 09:32:26,2018-05-25,09:32:26,9,23.525,67.126,0.95
115,2018-05-25 09:37:26,2018-05-25,09:37:26,9,23.573,70.558,0.86
116,2018-05-25 09:42:26,2018-05-25,09:42:26,9,23.189,73.455,0.75
117,2018-05-25 09:47:26,2018-05-25,09:47:26,9,22.445,74.997,0.68
118,2018-05-25 09:52:26,2018-05-25,09:52:26,9,22.589000000000002,74.503,0.7
119,2018-05-25 09:57:26,2018-05-25,09:57:26,9,23.381,75.908,0.69
120,2018-05-25 10:02:26,2018-05-25,10:02:26,10,22.709,72.221,0.77
121,2018-05-25 10:07:26,2018-05-25,10:07:26,10,22.636999999999997,72.58800000000001,0.75
122,2018-05-25 10:12:26,2018-05-25,10:12:26,10,22.685,72.187,0.77
123,2018-05-25 10:17:26,2018-05-25,10:17:26,10,23.069000000000003,71.319,0.81
124,2018-05-25 10:22:26,2018-05-25,10:22:26,10,23.069000000000003,71.34899999999999,0.81
125,2018-05-25 10:27:26,2018-05-25,10:27:26,10,23.285,69.675,0.87
126,2018-05-25 10:32:26,2018-05-25,10:32:26,10,23.596999999999998,70.325,0.86
127,2018-05-25 10:37:26,2018-05-25,10:37:26,10,23.862,69.365,0.91
128,2018-05-25 10:42:26,2018-05-25,10:42:26,10,24.803,68.671,0.98
129,2018-05-25 10:47:26,2018-05-25,10:47:26,10,24.658,68.525,0.98
130,2018-05-25 10:52:26,2018-05-25,10:52:26,10,26.285,62.715,1.27
131,2018-05-25 10:57:26,2018-05-25,10:57:26,10,27.807,60.676,1.47
132,2018-05-25 11:02:26,2018-05-25,11:02:26,11,27.511,62.114,1.39
133,2018-05-25 11:07:26,2018-05-25,11:07:26,11,27.215999999999998,60.8,1.41
134,2018-05-25 11:12:26,2018-05-25,11:12:26,11,26.872,61.857,1.35
135,2018-05-25 11:17:26,2018-05-25,11:17:26,11,26.432,63.04600000000001,1.27
136,2018-05-25 11:22:26,2018-05-25,11:22:26,11,26.285,65.068,1.19
137,2018-05-25 11:27:26,2018-05-25,11:27:26,11,25.968000000000004,65.34899999999999,1.16
138,2018-05-25 11:32:26,2018-05-25,11:32:26,11,26.212,63.5,1.24
139,2018-05-25 11:37:26,2018-05-25,11:37:26,11,26.212,64.59899999999999,1.2
140,2018-05-25 11:42:26,2018-05-25,11:42:26,11,26.774,64.113,1.26
141,2018-05-25 11:47:26,2018-05-25,11:47:26,11,27.511,59.604,1.48
142,2018-05-25 11:52:26,2018-05-25,11:52:26,11,28.201999999999998,58.461999999999996,1.59
143,2018-05-25 11:57:26,2018-05-25,11:57:26,11,27.486,61.306999999999995,1.42
144,2018-05-25 12:02:26,2018-05-25,12:02:26,12,28.549,63.27,1.43
145,2018-05-25 12:07:26,2018-05-25,12:07:26,12,29.121,60.291000000000004,1.6
146,2018-05-25 12:12:26,2018-05-25,12:12:26,12,29.998,55.383,1.89
147,2018-05-25 12:17:26,2018-05-25,12:17:26,12,30.476,54.111999999999995,2.0
148,2018-05-25 12:22:26,2018-05-25,12:22:26,12,32.595,54.537,2.23
149,2018-05-25 12:27:26,2018-05-25,12:27:26,12,32.209,50.35,2.39
150,2018-05-25 12:32:26,2018-05-25,12:32:26,12,31.034000000000002,52.071000000000005,2.16
151,2018-05-25 12:37:26,2018-05-25,12:37:26,12,30.906999999999996,56.15,1.96
152,2018-05-25 12:42:26,2018-05-25,12:42:26,12,30.653000000000002,52.663000000000004,2.08
153,2018-05-25 12:47:26,2018-05-25,12:47:26,12,32.775999999999996,51.398999999999994,2.41
154,2018-05-25 12:52:26,2018-05-25,12:52:26,12,34.236999999999995,47.761,2.81
155,2018-05-25 12:57:26,2018-05-25,12:57:26,12,34.554,46.446000000000005,2.94
156,2018-05-25 13:02:26,2018-05-25,13:02:26,13,34.765,43.88,3.11
157,2018-05-25 13:07:26,2018-05-25,13:07:26,13,35.27,50.159,2.84
158,2018-05-25 13:12:26,2018-05-25,13:12:26,13,35.297,45.606,3.11
159,2018-05-25 13:17:26,2018-05-25,13:17:26,13,35.297,47.528,3.0
160,2018-05-25 13:22:26,2018-05-25,13:22:26,13,35.27,46.068000000000005,3.08
161,2018-05-25 13:27:26,2018-05-25,13:27:26,13,35.35,45.911,3.1
162,2018-05-25 13:32:26,2018-05-25,13:32:26,13,35.244,44.335,3.17
163,2018-05-25 13:37:26,2018-05-25,13:37:26,13,35.404,45.353,3.14
164,2018-05-25 13:42:26,2018-05-25,13:42:26,13,35.859,46.603,3.15
165,2018-05-25 13:47:26,2018-05-25,13:47:26,13,35.779,46.99100000000001,3.11
166,2018-05-25 13:52:26,2018-05-25,13:52:26,13,35.084,48.492,2.91
167,2018-05-25 13:57:26,2018-05-25,13:57:26,13,35.484,47.253,3.05
168,2018-05-25 14:02:26,2018-05-25,14:02:26,14,35.457,47.845,3.01
169,2018-05-25 14:07:26,2018-05-25,14:07:26,14,35.725,45.756,3.17
170,2018-05-25 14:12:26,2018-05-25,14:12:26,14,36.048,44.894,3.28
171,2018-05-25 14:17:26,2018-05-25,14:17:26,14,36.426,44.303000000000004,3.39
172,2018-05-25 14:22:26,2018-05-25,14:22:26,14,36.643,47.56,3.23
173,2018-05-25 14:27:26,2018-05-25,14:27:26,14,36.779,45.178999999999995,3.4
174,2018-05-25 14:32:26,2018-05-25,14:32:26,14,35.913000000000004,47.438,3.11
175,2018-05-25 14:37:26,2018-05-25,14:37:26,14,36.129,46.236000000000004,3.22
176,2018-05-25 14:42:26,2018-05-25,14:42:26,14,36.534,46.617,3.27
177,2018-05-25 14:47:26,2018-05-25,14:47:26,14,35.751999999999995,44.326,3.26
178,2018-05-25 14:52:26,2018-05-25,14:52:26,14,34.633,45.992,2.97
179,2018-05-25 14:57:26,2018-05-25,14:57:26,14,35.510999999999996,43.831,3.25
180,2018-05-25 15:02:26,2018-05-25,15:02:26,15,36.534,41.661,3.57
181,2018-05-25 15:07:26,2018-05-25,15:07:26,15,37.435,42.501000000000005,3.69
182,2018-05-25 15:12:26,2018-05-25,15:12:26,15,36.696999999999996,43.496,3.49
183,2018-05-25 15:17:26,2018-05-25,15:17:26,15,36.997,41.508,3.67
184,2018-05-25 15:22:26,2018-05-25,15:22:26,15,36.915,39.806999999999995,3.76
185,2018-05-25 15:27:26,2018-05-25,15:27:26,15,36.155,41.519,3.5
186,2018-05-25 15:32:26,2018-05-25,15:32:26,15,35.35,41.13,3.37
187,2018-05-25 15:37:26,2018-05-25,15:37:26,15,36.345,41.371,3.55
188,2018-05-25 15:42:26,2018-05-25,15:42:26,15,36.969,43.593,3.53
189,2018-05-25 15:47:26,2018-05-25,15:47:26,15,36.915,40.417,3.72
190,2018-05-25 15:52:26,2018-05-25,15:52:26,15,37.188,39.086999999999996,3.86
191,2018-05-25 15:57:26,2018-05-25,15:57:26,15,37.49,42.102,3.73
192,2018-05-25 16:02:26,2018-05-25,16:02:26,16,37.325,37.566,3.99
193,2018-05-25 16:07:26,2018-05-25,16:07:26,16,37.27,37.185,4.0
194,2018-05-25 16:12:26,2018-05-25,16:12:26,16,37.407,45.318999999999996,3.51
195,2018-05-25 16:17:26,2018-05-25,16:17:26,16,36.643,42.077,3.56
196,2018-05-25 16:22:26,2018-05-25,16:22:26,16,37.051,40.228,3.76
197,2018-05-25 16:27:26,2018-05-25,16:27:26,16,37.38,38.255,3.96
198,2018-05-25 16:32:26,2018-05-25,16:32:26,16,35.832,43.097,3.35
199,2018-05-25 16:37:26,2018-05-25,16:37:26,16,36.48,39.796,3.67
200,2018-05-25 16:42:26,2018-05-25,16:42:26,16,35.698,45.287,3.2
201,2018-05-25 16:47:26,2018-05-25,16:47:26,16,35.164,40.436,3.38
202,2018-05-25 16:52:26,2018-05-25,16:52:26,16,35.056999999999995,40.762,3.34
203,2018-05-25 16:57:26,2018-05-25,16:57:26,16,35.591,41.526,3.4
204,2018-05-25 17:02:26,2018-05-25,17:02:26,17,35.297,42.367,3.29
205,2018-05-25 17:07:26,2018-05-25,17:07:26,17,34.607,44.595,3.05
206,2018-05-25 17:12:26,2018-05-25,17:12:26,17,35.297,45.34,3.12
207,2018-05-25 17:17:26,2018-05-25,17:17:26,17,35.27,41.424,3.34
208,2018-05-25 17:22:26,2018-05-25,17:22:26,17,35.404,39.448,3.48
209,2018-05-25 17:27:26,2018-05-25,17:27:26,17,35.217,41.485,3.33
210,2018-05-25 17:32:26,2018-05-25,17:32:26,17,35.111,42.446999999999996,3.26
211,2018-05-25 17:37:26,2018-05-25,17:37:26,17,35.297,40.753,3.39
212,2018-05-25 17:42:26,2018-05-25,17:42:26,17,35.056999999999995,43.446000000000005,3.19
213,2018-05-25 17:47:26,2018-05-25,17:47:26,17,35.031,43.91,3.16
214,2018-05-25 17:52:26,2018-05-25,17:52:26,17,34.978,42.768,3.21
215,2018-05-25 17:57:26,2018-05-25,17:57:26,17,35.164,43.19,3.22
216,2018-05-25 18:02:26,2018-05-25,18:02:26,18,35.404,43.217,3.26
217,2018-05-25 18:07:26,2018-05-25,18:07:26,18,34.951,42.698,3.21
218,2018-05-25 18:12:26,2018-05-25,18:12:26,18,34.422,43.508,3.08
219,2018-05-25 18:17:26,2018-05-25,18:17:26,18,34.659,42.331,3.18
220,2018-05-25 18:22:26,2018-05-25,18:22:26,18,35.217,43.196000000000005,3.23
221,2018-05-25 18:27:26,2018-05-25,18:27:26,18,35.056999999999995,42.106,3.26
222,2018-05-25 18:32:26,2018-05-25,18:32:26,18,35.084,44.416000000000004,3.14
223,2018-05-25 18:37:26,2018-05-25,18:37:26,18,34.818000000000005,43.085,3.17
224,2018-05-25 18:42:26,2018-05-25,18:42:26,18,34.58,46.516000000000005,2.94
225,2018-05-25 18:47:26,2018-05-25,18:47:26,18,34.554,43.522,3.1
226,2018-05-25 18:52:26,2018-05-25,18:52:26,18,34.501,41.911,3.18
227,2018-05-25 18:57:26,2018-05-25,18:57:26,18,34.264,42.788999999999994,3.09
228,2018-05-25 19:02:26,2018-05-25,19:02:26,19,33.556,44.872,2.86
229,2018-05-25 19:07:26,2018-05-25,19:07:26,19,33.608000000000004,42.648999999999994,2.98
230,2018-05-25 19:12:26,2018-05-25,19:12:26,19,33.425,43.728,2.9
231,2018-05-25 19:17:26,2018-05-25,19:17:26,19,33.191,44.067,2.84
232,2018-05-25 19:22:26,2018-05-25,19:22:26,19,33.139,42.864,2.9
233,2018-05-25 19:27:26,2018-05-25,19:27:26,19,32.724000000000004,43.15,2.81
234,2018-05-25 19:32:26,2018-05-25,19:32:26,19,33.399,45.78,2.79
235,2018-05-25 19:37:26,2018-05-25,19:37:26,19,33.948,44.585,2.94
236,2018-05-25 19:42:26,2018-05-25,19:42:26,19,33.451,45.852,2.79
237,2018-05-25 19:47:26,2018-05-25,19:47:26,19,34.079,58.68600000000001,2.21
238,2018-05-25 19:52:26,2018-05-25,19:52:26,19,34.501,56.446000000000005,2.38
239,2018-05-25 19:57:26,2018-05-25,19:57:26,19,34.264,59.318000000000005,2.2
240,2018-05-25 20:02:26,2018-05-25,20:02:26,20,33.686,60.687,2.05
241,2018-05-25 20:07:26,2018-05-25,20:07:26,20,33.269,61.946000000000005,1.94
242,2018-05-25 20:12:26,2018-05-25,20:12:26,20,32.699,64.263,1.77
243,2018-05-25 20:17:26,2018-05-25,20:17:26,20,32.003,65.389,1.65
244,2018-05-25 20:22:26,2018-05-25,20:22:26,20,31.441,66.497,1.54
245,2018-05-25 20:27:26,2018-05-25,20:27:26,20,31.288,65.639,1.57
246,2018-05-25 20:32:26,2018-05-25,20:32:26,20,31.211,61.213,1.76
247,2018-05-25 20:37:26,2018-05-25,20:37:26,20,31.186,60.739,1.78
248,2018-05-25 20:42:26,2018-05-25,20:42:26,20,31.11,59.187,1.84
249,2018-05-25 20:47:26,2018-05-25,20:47:26,20,31.034000000000002,59.332,1.83
250,2018-05-25 20:52:26,2018-05-25,20:52:26,20,30.932,59.852,1.8
251,2018-05-25 20:57:26,2018-05-25,20:57:26,20,30.855999999999998,62.623000000000005,1.66
252,2018-05-25 21:02:26,2018-05-25,21:02:26,21,30.805,62.117,1.68
253,2018-05-25 21:07:26,2018-05-25,21:07:26,21,30.704,62.35,1.66
254,2018-05-25 21:12:26,2018-05-25,21:12:26,21,30.653000000000002,61.905,1.68
255,2018-05-25 21:17:26,2018-05-25,21:17:26,21,30.603,61.398,1.69
256,2018-05-25 21:22:26,2018-05-25,21:22:26,21,30.526999999999997,61.573,1.68
257,2018-05-25 21:27:26,2018-05-25,21:27:26,21,30.451,62.681999999999995,1.62
258,2018-05-25 21:32:26,2018-05-25,21:32:26,21,30.375,61.766999999999996,1.66
259,2018-05-25 21:37:26,2018-05-25,21:37:26,21,30.325,61.853,1.65
260,2018-05-25 21:42:26,2018-05-25,21:42:26,21,30.249000000000002,63.332,1.58
261,2018-05-25 21:47:26,2018-05-25,21:47:26,21,30.199,62.236999999999995,1.62
262,2018-05-25 21:52:26,2018-05-25,21:52:26,21,30.149,61.793,1.63
263,2018-05-25 21:57:26,2018-05-25,21:57:26,21,30.098000000000003,63.215,1.57
264,2018-05-25 22:02:26,2018-05-25,22:02:26,22,30.023000000000003,63.263999999999996,1.56
265,2018-05-25 22:07:26,2018-05-25,22:07:26,22,29.973000000000003,63.349,1.55
266,2018-05-25 22:12:26,2018-05-25,22:12:26,22,29.897,63.615,1.53
267,2018-05-25 22:17:26,2018-05-25,22:17:26,22,29.796999999999997,62.825,1.56
268,2018-05-25 22:22:26,2018-05-25,22:22:26,22,29.671,63.918,1.5
269,2018-05-25 22:27:26,2018-05-25,22:27:26,22,29.570999999999998,64.21,1.48
270,2018-05-25 22:32:26,2018-05-25,22:32:26,22,29.421,63.537,1.5
271,2018-05-25 22:37:26,2018-05-25,22:37:26,22,29.320999999999998,63.675,1.48
272,2018-05-25 22:42:26,2018-05-25,22:42:26,22,29.246,64.187,1.45
273,2018-05-25 22:47:26,2018-05-25,22:47:26,22,29.195999999999998,63.222,1.49
274,2018-05-25 22:52:26,2018-05-25,22:52:26,22,29.171,63.86600000000001,1.46
275,2018-05-25 22:57:26,2018-05-25,22:57:26,22,29.070999999999998,65.01899999999999,1.41
276,2018-05-25 23:02:26,2018-05-25,23:02:26,23,28.971999999999998,65.432,1.38
277,2018-05-25 23:07:26,2018-05-25,23:07:26,23,28.872,65.23100000000001,1.38
278,2018-05-25 23:12:26,2018-05-25,23:12:26,23,28.798000000000002,65.096,1.38
279,2018-05-25 23:17:26,2018-05-25,23:17:26,23,28.723000000000003,66.094,1.34
280,2018-05-25 23:22:26,2018-05-25,23:22:26,23,28.648000000000003,66.661,1.31
281,2018-05-25 23:27:26,2018-05-25,23:27:26,23,28.574,66.068,1.33
282,2018-05-25 23:32:26,2018-05-25,23:32:26,23,28.549,66.827,1.29
283,2018-05-25 23:37:26,2018-05-25,23:37:26,23,28.45,66.291,1.31
284,2018-05-25 23:42:26,2018-05-25,23:42:26,23,28.425,66.47,1.3
285,2018-05-25 23:47:26,2018-05-25,23:47:26,23,28.375,66.827,1.28
286,2018-05-25 23:52:26,2018-05-25,23:52:26,23,28.276,67.236,1.26
287,2018-05-25 23:57:26,2018-05-25,23:57:26,23,28.201999999999998,67.01,1.26
288,2018-05-26 00:02:26,2018-05-26,00:02:26,0,28.128,66.936,1.26
289,2018-05-26 00:07:26,2018-05-26,00:07:26,0,28.029,68.314,1.2
290,2018-05-26 00:12:26,2018-05-26,00:12:26,0,27.93,68.146,1.2
291,2018-05-26 00:17:26,2018-05-26,00:17:26,0,27.855999999999998,68.405,1.18
292,2018-05-26 00:22:26,2018-05-26,00:22:26,0,27.756999999999998,68.569,1.17
293,2018-05-26 00:27:26,2018-05-26,00:27:26,0,27.683000000000003,68.404,1.17
294,2018-05-26 00:32:26,2018-05-26,00:32:26,0,27.634,69.331,1.13
295,2018-05-26 00:37:26,2018-05-26,00:37:26,0,27.535999999999998,69.253,1.13
296,2018-05-26 00:42:26,2018-05-26,00:42:26,0,27.436999999999998,69.205,1.13
297,2018-05-26 00:47:26,2018-05-26,00:47:26,0,27.363000000000003,69.913,1.09
298,2018-05-26 00:52:26,2018-05-26,00:52:26,0,27.339000000000002,69.939,1.09
299,2018-05-26 00:57:26,2018-05-26,00:57:26,0,27.265,69.324,1.11
300,2018-05-26 01:02:26,2018-05-26,01:02:26,1,27.191,70.9,1.05
301,2018-05-26 01:07:26,2018-05-26,01:07:26,1,27.118000000000002,70.498,1.06
302,2018-05-26 01:12:26,2018-05-26,01:12:26,1,27.019000000000002,70.719,1.04
303,2018-05-26 01:17:26,2018-05-26,01:17:26,1,26.945999999999998,70.556,1.05
304,2018-05-26 01:22:26,2018-05-26,01:22:26,1,26.897,70.308,1.05
305,2018-05-26 01:27:26,2018-05-26,01:27:26,1,26.872,71.11,1.02
306,2018-05-26 01:32:26,2018-05-26,01:32:26,1,26.823,70.982,1.02
307,2018-05-26 01:37:26,2018-05-26,01:37:26,1,26.75,71.535,1.0
308,2018-05-26 01:42:26,2018-05-26,01:42:26,1,26.676,70.865,1.02
309,2018-05-26 01:47:26,2018-05-26,01:47:26,1,26.628,71.601,0.99
310,2018-05-26 01:52:26,2018-05-26,01:52:26,1,26.579,71.89,0.98
311,2018-05-26 01:57:26,2018-05-26,01:57:26,1,26.505,71.995,0.97
312,2018-05-26 02:02:26,2018-05-26,02:02:26,2,26.480999999999998,72.08,0.96
313,2018-05-26 02:07:26,2018-05-26,02:07:26,2,26.456,71.956,0.97
314,2018-05-26 02:12:26,2018-05-26,02:12:26,2,26.406999999999996,72.48100000000001,0.95
315,2018-05-26 02:17:26,2018-05-26,02:17:26,2,26.359,72.235,0.95
316,2018-05-26 02:22:26,2018-05-26,02:22:26,2,26.334,72.438,0.94
317,2018-05-26 02:27:26,2018-05-26,02:27:26,2,26.261,72.127,0.95
